pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite
11_2_1_2_Aneutral_Vfearful,11,male,2,1,2,11_01_01_02_02,11_06_01_02_02,neutral,neutral,0,0.710941,0.030572,0.00752,0.250967,0.180097,0.199326,0.242794,0.377784,0.008141,0.007626,0.011831,0.972402,0.496932,0.340405,0.282035,0.373124
11_2_1_2_Aneutral_Vhappy,11,male,2,1,2,11_01_01_02_02,11_03_01_02_02,neutral,happy,1,0.710941,0.030572,0.00752,0.250967,0.350476,0.202069,0.18784,0.259615,0.008141,0.007626,0.011831,0.972402,0.496932,0.458331,0.170818,0.37536
11_2_1_2_Aneutral_Vneutral,11,male,2,1,2,11_01_01_02_02,11_01_01_02_02,neutral,neutral,0,0.710941,0.030572,0.00752,0.250967,0.182705,0.189267,0.201912,0.426116,0.008141,0.007626,0.011831,0.972402,0.496932,0.299252,0.264155,0.353446
11_2_1_2_Aneutral_Vsad,11,male,2,1,2,11_01_01_02_02,11_04_01_02_02,neutral,sad,1,0.710941,0.030572,0.00752,0.250967,0.176844,0.203741,0.276846,0.342569,0.008141,0.007626,0.011831,0.972402,0.496932,0.372538,0.298089,0.389186
11_2_1_2_Aneutral_Vsurprised,11,male,2,1,2,11_01_01_02_02,11_08_01_02_02,neutral,neutral,0,0.710941,0.030572,0.00752,0.250967,0.19659,0.228417,0.217551,0.357442,0.008141,0.007626,0.011831,0.972402,0.496932,0.359058,0.268847,0.374946
11_2_1_2_Asad_Vangry,11,male,2,1,2,11_04_01_02_02,11_05_01_02_02,sad,angry,1,0.913207,0.012231,0.025238,0.049324,0.183656,0.211348,0.204904,0.400093,0.008141,0.007626,0.011831,0.972402,0.797555,0.321224,0.438738,0.519172
11_2_1_2_Asad_Vcalm,11,male,2,1,2,11_04_01_02_02,11_02_01_02_02,sad,neutral,1,0.913207,0.012231,0.025238,0.049324,0.218015,0.2186,0.210509,0.352876,0.008141,0.007626,0.011831,0.972402,0.797555,0.363316,0.399691,0.520187
11_2_1_2_Asad_Vdisgust,11,male,2,1,2,11_04_01_02_02,11_07_01_02_02,sad,neutral,1,0.913207,0.012231,0.025238,0.049324,0.226541,0.270269,0.279896,0.223293,0.008141,0.007626,0.011831,0.972402,0.797555,0.498299,0.397892,0.564582
11_2_1_2_Asad_Vfearful,11,male,2,1,2,11_04_01_02_02,11_06_01_02_02,sad,neutral,1,0.913207,0.012231,0.025238,0.049324,0.180097,0.199326,0.242794,0.377784,0.008141,0.007626,0.011831,0.972402,0.797555,0.340405,0.442845,0.526935
11_2_1_2_Asad_Vhappy,11,male,2,1,2,11_04_01_02_02,11_03_01_02_02,sad,happy,1,0.913207,0.012231,0.025238,0.049324,0.350476,0.202069,0.18784,0.259615,0.008141,0.007626,0.011831,0.972402,0.797555,0.458331,0.274189,0.510025
11_2_1_2_Asad_Vneutral,11,male,2,1,2,11_04_01_02_02,11_01_01_02_02,sad,neutral,1,0.913207,0.012231,0.025238,0.049324,0.182705,0.189267,0.201912,0.426116,0.008141,0.007626,0.011831,0.972402,0.797555,0.299252,0.439045,0.511951
11_2_1_2_Asad_Vsad,11,male,2,1,2,11_04_01_02_02,11_04_01_02_02,sad,sad,0,0.913207,0.012231,0.025238,0.049324,0.176844,0.203741,0.276846,0.342569,0.008141,0.007626,0.011831,0.972402,0.797555,0.372538,0.447889,0.539327
11_2_1_2_Asad_Vsurprised,11,male,2,1,2,11_04_01_02_02,11_08_01_02_02,sad,neutral,1,0.913207,0.012231,0.025238,0.049324,0.19659,0.228417,0.217551,0.357442,0.008141,0.007626,0.011831,0.972402,0.797555,0.359058,0.424403,0.527005
11_2_1_2_Asurprised_Vangry,11,male,2,1,2,11_08_01_02_02,11_05_01_02_02,neutral,angry,1,0.741892,0.216692,0.006544,0.034871,0.183656,0.211348,0.204904,0.400093,0.008141,0.007626,0.011831,0.972402,0.825642,0.321224,0.344724,0.497197
11_2_1_2_Asurprised_Vcalm,11,male,2,1,2,11_08_01_02_02,11_02_01_02_02,neutral,neutral,0,0.741892,0.216692,0.006544,0.034871,0.218015,0.2186,0.210509,0.352876,0.008141,0.007626,0.011831,0.972402,0.825642,0.363316,0.305618,0.498192
11_2_1_2_Asurprised_Vdisgust,11,male,2,1,2,11_08_01_02_02,11_07_01_02_02,neutral,neutral,0,0.741892,0.216692,0.006544,0.034871,0.226541,0.270269,0.279896,0.223293,0.008141,0.007626,0.011831,0.972402,0.825642,0.498299,0.282405,0.535449
11_2_1_2_Asurprised_Vfearful,11,male,2,1,2,11_08_01_02_02,11_06_01_02_02,neutral,neutral,0,0.741892,0.216692,0.006544,0.034871,0.180097,0.199326,0.242794,0.377784,0.008141,0.007626,0.011831,0.972402,0.825642,0.340405,0.355737,0.507261
11_2_1_2_Asurprised_Vhappy,11,male,2,1,2,11_08_01_02_02,11_03_01_02_02,neutral,happy,1,0.741892,0.216692,0.006544,0.034871,0.350476,0.202069,0.18784,0.259615,0.008141,0.007626,0.011831,0.972402,0.825642,0.458331,0.198427,0.494134
11_2_1_2_Asurprised_Vneutral,11,male,2,1,2,11_08_01_02_02,11_01_01_02_02,neutral,neutral,0,0.741892,0.216692,0.006544,0.034871,0.182705,0.189267,0.201912,0.426116,0.008141,0.007626,0.011831,0.972402,0.825642,0.299252,0.356066,0.493654
11_2_1_2_Asurprised_Vsad,11,male,2,1,2,11_08_01_02_02,11_04_01_02_02,neutral,sad,1,0.741892,0.216692,0.006544,0.034871,0.176844,0.203741,0.276846,0.342569,0.008141,0.007626,0.011831,0.972402,0.825642,0.372538,0.358998,0.51906
11_2_1_2_Asurprised_Vsurprised,11,male,2,1,2,11_08_01_02_02,11_08_01_02_02,neutral,neutral,0,0.741892,0.216692,0.006544,0.034871,0.19659,0.228417,0.217551,0.357442,0.008141,0.007626,0.011831,0.972402,0.825642,0.359058,0.323877,0.502859
11_2_2_1_Aangry_Vangry,11,male,2,2,1,11_05_02_02_01,11_05_02_02_01,angry,angry,0,0.01732,0.982439,0.000147,9.4e-05,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.954975,0.364859,0.492872,0.604236
11_2_2_1_Aangry_Vcalm,11,male,2,2,1,11_05_02_02_01,11_02_02_02_01,angry,neutral,1,0.01732,0.982439,0.000147,9.4e-05,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.954975,0.337474,0.555194,0.615881
11_2_2_1_Aangry_Vdisgust,11,male,2,2,1,11_05_02_02_01,11_07_02_02_01,angry,neutral,1,0.01732,0.982439,0.000147,9.4e-05,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.954975,0.511645,0.500388,0.655669
11_2_2_1_Aangry_Vfearful,11,male,2,2,1,11_05_02_02_01,11_06_02_02_01,angry,neutral,1,0.01732,0.982439,0.000147,9.4e-05,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.954975,0.388641,0.541856,0.628491
11_2_2_1_Aangry_Vhappy,11,male,2,2,1,11_05_02_02_01,11_03_02_02_01,angry,happy,1,0.01732,0.982439,0.000147,9.4e-05,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.954975,0.546551,0.536035,0.679187
11_2_2_1_Aangry_Vsad,11,male,2,2,1,11_05_02_02_01,11_04_02_02_01,angry,sad,1,0.01732,0.982439,0.000147,9.4e-05,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.954975,0.537752,0.512092,0.668273
11_2_2_1_Aangry_Vsurprised,11,male,2,2,1,11_05_02_02_01,11_08_02_02_01,angry,neutral,1,0.01732,0.982439,0.000147,9.4e-05,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.954975,0.405598,0.537146,0.632573
11_2_2_1_Acalm_Vangry,11,male,2,2,1,11_02_02_02_01,11_05_02_02_01,neutral,angry,1,0.893878,0.003228,0.01578,0.087114,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.730964,0.364859,0.43817,0.511331
11_2_2_1_Acalm_Vcalm,11,male,2,2,1,11_02_02_02_01,11_02_02_02_01,neutral,neutral,0,0.893878,0.003228,0.01578,0.087114,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.730964,0.337474,0.405176,0.491205
11_2_2_1_Acalm_Vdisgust,11,male,2,2,1,11_02_02_02_01,11_07_02_02_01,neutral,neutral,0,0.893878,0.003228,0.01578,0.087114,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.730964,0.511645,0.443019,0.561876
11_2_2_1_Acalm_Vfearful,11,male,2,2,1,11_02_02_02_01,11_06_02_02_01,neutral,neutral,0,0.893878,0.003228,0.01578,0.087114,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.730964,0.388641,0.425921,0.515175
11_2_2_1_Acalm_Vhappy,11,male,2,2,1,11_02_02_02_01,11_03_02_02_01,neutral,happy,1,0.893878,0.003228,0.01578,0.087114,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.730964,0.546551,0.248046,0.50852
11_2_2_1_Acalm_Vsad,11,male,2,2,1,11_02_02_02_01,11_04_02_02_01,neutral,sad,1,0.893878,0.003228,0.01578,0.087114,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.730964,0.537752,0.47345,0.580722
11_2_2_1_Acalm_Vsurprised,11,male,2,2,1,11_02_02_02_01,11_08_02_02_01,neutral,neutral,0,0.893878,0.003228,0.01578,0.087114,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.730964,0.405598,0.425418,0.52066
11_2_2_1_Adisgust_Vangry,11,male,2,2,1,11_07_02_02_01,11_05_02_02_01,neutral,angry,1,0.374572,0.608866,0.000951,0.015612,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.881625,0.364859,0.311534,0.51934
11_2_2_1_Adisgust_Vcalm,11,male,2,2,1,11_07_02_02_01,11_02_02_02_01,neutral,neutral,0,0.374572,0.608866,0.000951,0.015612,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.881625,0.337474,0.342144,0.520414
11_2_2_1_Adisgust_Vdisgust,11,male,2,2,1,11_07_02_02_01,11_07_02_02_01,neutral,neutral,0,0.374572,0.608866,0.000951,0.015612,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.881625,0.511645,0.312412,0.568561
11_2_2_1_Adisgust_Vfearful,11,male,2,2,1,11_07_02_02_01,11_06_02_02_01,neutral,neutral,0,0.374572,0.608866,0.000951,0.015612,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.881625,0.388641,0.341857,0.537374
11_2_2_1_Adisgust_Vhappy,11,male,2,2,1,11_07_02_02_01,11_03_02_02_01,neutral,happy,1,0.374572,0.608866,0.000951,0.015612,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.881625,0.546551,0.225486,0.551221
11_2_2_1_Adisgust_Vsad,11,male,2,2,1,11_07_02_02_01,11_04_02_02_01,neutral,sad,1,0.374572,0.608866,0.000951,0.015612,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.881625,0.537752,0.33811,0.585829
11_2_2_1_Adisgust_Vsurprised,11,male,2,2,1,11_07_02_02_01,11_08_02_02_01,neutral,neutral,0,0.374572,0.608866,0.000951,0.015612,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.881625,0.405598,0.336979,0.541401
11_2_2_1_Afearful_Vangry,11,male,2,2,1,11_06_02_02_01,11_05_02_02_01,neutral,angry,1,0.746869,0.245893,0.00381,0.003429,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.920155,0.364859,0.388623,0.557879
11_2_2_1_Afearful_Vcalm,11,male,2,2,1,11_06_02_02_01,11_02_02_02_01,neutral,neutral,0,0.746869,0.245893,0.00381,0.003429,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.920155,0.337474,0.389706,0.549112
11_2_2_1_Afearful_Vdisgust,11,male,2,2,1,11_06_02_02_01,11_07_02_02_01,neutral,neutral,0,0.746869,0.245893,0.00381,0.003429,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.920155,0.511645,0.376287,0.602696
11_2_2_1_Afearful_Vfearful,11,male,2,2,1,11_06_02_02_01,11_06_02_02_01,neutral,neutral,0,0.746869,0.245893,0.00381,0.003429,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.920155,0.388641,0.396626,0.568474
11_2_2_1_Afearful_Vhappy,11,male,2,2,1,11_06_02_02_01,11_03_02_02_01,neutral,happy,1,0.746869,0.245893,0.00381,0.003429,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.920155,0.546551,0.208667,0.558458
11_2_2_1_Afearful_Vsad,11,male,2,2,1,11_06_02_02_01,11_04_02_02_01,neutral,sad,1,0.746869,0.245893,0.00381,0.003429,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.920155,0.537752,0.404917,0.620941
11_2_2_1_Afearful_Vsurprised,11,male,2,2,1,11_06_02_02_01,11_08_02_02_01,neutral,neutral,0,0.746869,0.245893,0.00381,0.003429,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.920155,0.405598,0.391864,0.572539
11_2_2_1_Ahappy_Vangry,11,male,2,2,1,11_03_02_02_01,11_05_02_02_01,happy,angry,1,0.440062,0.54956,0.002297,0.008081,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.903272,0.364859,0.32419,0.530774
11_2_2_1_Ahappy_Vcalm,11,male,2,2,1,11_03_02_02_01,11_02_02_02_01,happy,neutral,1,0.440062,0.54956,0.002297,0.008081,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.903272,0.337474,0.350576,0.53044
11_2_2_1_Ahappy_Vdisgust,11,male,2,2,1,11_03_02_02_01,11_07_02_02_01,happy,neutral,1,0.440062,0.54956,0.002297,0.008081,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.903272,0.511645,0.320491,0.578469
11_2_2_1_Ahappy_Vfearful,11,male,2,2,1,11_03_02_02_01,11_06_02_02_01,happy,neutral,1,0.440062,0.54956,0.002297,0.008081,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.903272,0.388641,0.350767,0.54756
11_2_2_1_Ahappy_Vhappy,11,male,2,2,1,11_03_02_02_01,11_03_02_02_01,happy,happy,0,0.440062,0.54956,0.002297,0.008081,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.903272,0.546551,0.217586,0.555803
11_2_2_1_Ahappy_Vsad,11,male,2,2,1,11_03_02_02_01,11_04_02_02_01,happy,sad,1,0.440062,0.54956,0.002297,0.008081,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.903272,0.537752,0.346721,0.595915
11_2_2_1_Ahappy_Vsurprised,11,male,2,2,1,11_03_02_02_01,11_08_02_02_01,happy,neutral,1,0.440062,0.54956,0.002297,0.008081,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.903272,0.405598,0.345573,0.551481
11_2_2_1_Asad_Vangry,11,male,2,2,1,11_04_02_02_01,11_05_02_02_01,sad,angry,1,0.726353,0.264216,0.001695,0.007736,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.90638,0.364859,0.376126,0.549122
11_2_2_1_Asad_Vcalm,11,male,2,2,1,11_04_02_02_01,11_02_02_02_01,sad,neutral,1,0.726353,0.264216,0.001695,0.007736,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.90638,0.337474,0.378784,0.540879
11_2_2_1_Asad_Vdisgust,11,male,2,2,1,11_04_02_02_01,11_07_02_02_01,sad,neutral,1,0.726353,0.264216,0.001695,0.007736,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.90638,0.511645,0.366495,0.59484
11_2_2_1_Asad_Vfearful,11,male,2,2,1,11_04_02_02_01,11_06_02_02_01,sad,neutral,1,0.726353,0.264216,0.001695,0.007736,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.90638,0.388641,0.386043,0.560354
11_2_2_1_Asad_Vhappy,11,male,2,2,1,11_04_02_02_01,11_03_02_02_01,sad,happy,1,0.726353,0.264216,0.001695,0.007736,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.90638,0.546551,0.202413,0.551781
11_2_2_1_Asad_Vsad,11,male,2,2,1,11_04_02_02_01,11_04_02_02_01,sad,sad,0,0.726353,0.264216,0.001695,0.007736,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.90638,0.537752,0.395549,0.613227
11_2_2_1_Asad_Vsurprised,11,male,2,2,1,11_04_02_02_01,11_08_02_02_01,sad,neutral,1,0.726353,0.264216,0.001695,0.007736,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.90638,0.405598,0.381445,0.564474
11_2_2_1_Asurprised_Vangry,11,male,2,2,1,11_08_02_02_01,11_05_02_02_01,neutral,angry,1,0.117248,0.877221,5.9e-05,0.005473,0.180239,0.263144,0.205032,0.351585,0.008141,0.007626,0.011831,0.972402,0.921959,0.364859,0.390945,0.559254
11_2_2_1_Asurprised_Vcalm,11,male,2,2,1,11_08_02_02_01,11_02_02_02_01,neutral,neutral,0,0.117248,0.877221,5.9e-05,0.005473,0.203329,0.209331,0.205913,0.381427,0.008141,0.007626,0.011831,0.972402,0.921959,0.337474,0.442937,0.567457
11_2_2_1_Asurprised_Vdisgust,11,male,2,2,1,11_08_02_02_01,11_07_02_02_01,neutral,neutral,0,0.117248,0.877221,5.9e-05,0.005473,0.193849,0.255704,0.338362,0.212084,0.008141,0.007626,0.011831,0.972402,0.921959,0.511645,0.396049,0.609884
11_2_2_1_Asurprised_Vfearful,11,male,2,2,1,11_08_02_02_01,11_06_02_02_01,neutral,neutral,0,0.117248,0.877221,5.9e-05,0.005473,0.191439,0.220667,0.262133,0.32576,0.008141,0.007626,0.011831,0.972402,0.921959,0.388641,0.434253,0.581617
11_2_2_1_Asurprised_Vhappy,11,male,2,2,1,11_08_02_02_01,11_03_02_02_01,neutral,happy,1,0.117248,0.877221,5.9e-05,0.005473,0.398519,0.21823,0.197527,0.185724,0.008141,0.007626,0.011831,0.972402,0.921959,0.546551,0.387708,0.618739
11_2_2_1_Asurprised_Vsad,11,male,2,2,1,11_08_02_02_01,11_04_02_02_01,neutral,sad,1,0.117248,0.877221,5.9e-05,0.005473,0.173094,0.24668,0.388938,0.191288,0.008141,0.007626,0.011831,0.972402,0.921959,0.537752,0.413628,0.624446
11_2_2_1_Asurprised_Vsurprised,11,male,2,2,1,11_08_02_02_01,11_08_02_02_01,neutral,neutral,0,0.117248,0.877221,5.9e-05,0.005473,0.193866,0.224409,0.273225,0.3085,0.008141,0.007626,0.011831,0.972402,0.921959,0.405598,0.429319,0.585625
11_2_2_2_Aangry_Vangry,11,male,2,2,2,11_05_02_02_02,11_05_02_02_02,angry,angry,0,0.00211,0.997841,5e-06,4.4e-05,0.183052,0.254886,0.207885,0.354176,0.008141,0.007626,0.011831,0.972402,0.963526,0.362355,0.534821,0.620234
11_2_2_2_Aangry_Vcalm,11,male,2,2,2,11_05_02_02_02,11_02_02_02_02,angry,neutral,1,0.00211,0.997841,5e-06,4.4e-05,0.220903,0.212166,0.197839,0.369092,0.008141,0.007626,0.011831,0.972402,0.963526,0.348632,0.585811,0.632656
11_2_2_2_Aangry_Vdisgust,11,male,2,2,2,11_05_02_02_02,11_07_02_02_02,angry,neutral,1,0.00211,0.997841,5e-06,4.4e-05,0.233118,0.25936,0.263729,0.243794,0.008141,0.007626,0.011831,0.972402,0.963526,0.474573,0.52935,0.655816
11_2_2_2_Aangry_Vfearful,11,male,2,2,2,11_05_02_02_02,11_06_02_02_02,angry,neutral,1,0.00211,0.997841,5e-06,4.4e-05,0.207454,0.223718,0.281928,0.2869,0.008141,0.007626,0.011831,0.972402,0.963526,0.42757,0.571588,0.654228
11_2_2_2_Aangry_Vhappy,11,male,2,2,2,11_05_02_02_02,11_03_02_02_02,angry,happy,1,0.00211,0.997841,5e-06,4.4e-05,0.474213,0.214023,0.161996,0.149768,0.008141,0.007626,0.011831,0.972402,0.963526,0.597039,0.582354,0.714306
11_2_2_2_Aangry_Vsad,11,male,2,2,2,11_05_02_02_02,11_04_02_02_02,angry,sad,1,0.00211,0.997841,5e-06,4.4e-05,0.166968,0.293765,0.380852,0.158415,0.008141,0.007626,0.011831,0.972402,0.963526,0.58183,0.491935,0.679097
11_2_2_2_Aangry_Vsurprised,11,male,2,2,2,11_05_02_02_02,11_08_02_02_02,angry,neutral,1,0.00211,0.997841,5e-06,4.4e-05,0.19307,0.221596,0.325275,0.260058,0.008141,0.007626,0.011831,0.972402,0.963526,0.456206,0.574303,0.664678
11_2_2_2_Acalm_Vangry,11,male,2,2,2,11_02_02_02_02,11_05_02_02_02,neutral,angry,1,0.648297,0.006622,0.037356,0.307725,0.183052,0.254886,0.207885,0.354176,0.008141,0.007626,0.011831,0.972402,0.432424,0.362355,0.256338,0.350373
11_2_2_2_Acalm_Vcalm,11,male,2,2,2,11_02_02_02_02,11_02_02_02_02,neutral,neutral,0,0.648297,0.006622,0.037356,0.307725,0.220903,0.212166,0.197839,0.369092,0.008141,0.007626,0.011831,0.972402,0.432424,0.348632,0.212518,0.331191
11_2_2_2_Acalm_Vdisgust,11,male,2,2,2,11_02_02_02_02,11_07_02_02_02,neutral,neutral,0,0.648297,0.006622,0.037356,0.307725,0.233118,0.25936,0.263729,0.243794,0.008141,0.007626,0.011831,0.972402,0.432424,0.474573,0.255825,0.387608
11_2_2_2_Acalm_Vfearful,11,male,2,2,2,11_02_02_02_02,11_06_02_02_02,neutral,neutral,0,0.648297,0.006622,0.037356,0.307725,0.207454,0.223718,0.281928,0.2869,0.008141,0.007626,0.011831,0.972402,0.432424,0.42757,0.256276,0.37209
11_2_2_2_Acalm_Vhappy,11,male,2,2,2,11_02_02_02_02,11_03_02_02_02,neutral,happy,1,0.648297,0.006622,0.037356,0.307725,0.474213,0.214023,0.161996,0.149768,0.008141,0.007626,0.011831,0.972402,0.432424,0.597039,0.149032,0.392832
11_2_2_2_Acalm_Vsad,11,male,2,2,2,11_02_02_02_02,11_04_02_02_02,neutral,sad,1,0.648297,0.006622,0.037356,0.307725,0.166968,0.293765,0.380852,0.158415,0.008141,0.007626,0.011831,0.972402,0.432424,0.58183,0.372593,0.462282
11_2_2_2_Acalm_Vsurprised,11,male,2,2,2,11_02_02_02_02,11_08_02_02_02,neutral,neutral,0,0.648297,0.006622,0.037356,0.307725,0.19307,0.221596,0.325275,0.260058,0.008141,0.007626,0.011831,0.972402,0.432424,0.456206,0.282273,0.390301
11_2_2_2_Adisgust_Vangry,11,male,2,2,2,11_07_02_02_02,11_05_02_02_02,neutral,angry,1,0.316369,0.682049,0.000169,0.001413,0.183052,0.254886,0.207885,0.354176,0.008141,0.007626,0.011831,0.972402,0.933988,0.362355,0.360076,0.55214
11_2_2_2_Adisgust_Vcalm,11,male,2,2,2,11_07_02_02_02,11_02_02_02_02,neutral,neutral,0,0.316369,0.682049,0.000169,0.001413,0.220903,0.212166,0.197839,0.369092,0.008141,0.007626,0.011831,0.972402,0.933988,0.348632,0.376416,0.553012
11_2_2_2_Adisgust_Vdisgust,11,male,2,2,2,11_07_02_02_02,11_07_02_02_02,neutral,neutral,0,0.316369,0.682049,0.000169,0.001413,0.233118,0.25936,0.263729,0.243794,0.008141,0.007626,0.011831,0.972402,0.933988,0.474573,0.322788,0.577116
11_2_2_2_Adisgust_Vfearful,11,male,2,2,2,11_07_02_02_02,11_06_02_02_02,neutral,neutral,0,0.316369,0.682049,0.000169,0.001413,0.207454,0.223718,0.281928,0.2869,0.008141,0.007626,0.011831,0.972402,0.933988,0.42757,0.373612,0.57839
11_2_2_2_Adisgust_Vhappy,11,male,2,2,2,11_07_02_02_02,11_03_02_02_02,neutral,happy,1,0.316369,0.682049,0.000169,0.001413,0.474213,0.214023,0.161996,0.149768,0.008141,0.007626,0.011831,0.972402,0.933988,0.597039,0.254072,0.595033
11_2_2_2_Adisgust_Vsad,11,male,2,2,2,11_07_02_02_02,11_04_02_02_02,neutral,sad,1,0.316369,0.682049,0.000169,0.001413,0.166968,0.293765,0.380852,0.158415,0.008141,0.007626,0.011831,0.972402,0.933988,0.58183,0.337756,0.617858
11_2_2_2_Adisgust_Vsurprised,11,male,2,2,2,11_07_02_02_02,11_08_02_02_02,neutral,neutral,0,0.316369,0.682049,0.000169,0.001413,0.19307,0.221596,0.325275,0.260058,0.008141,0.007626,0.011831,0.972402,0.933988,0.456206,0.385675,0.591956
11_2_2_2_Afearful_Vangry,11,male,2,2,2,11_06_02_02_02,11_05_02_02_02,neutral,angry,1,0.668277,0.326951,0.00345,0.001322,0.183052,0.254886,0.207885,0.354176,0.008141,0.007626,0.011831,0.972402,0.928832,0.362355,0.373652,0.554947
11_2_2_2_Afearful_Vcalm,11,male,2,2,2,11_06_02_02_02,11_02_02_02_02,neutral,neutral,0,0.668277,0.326951,0.00345,0.001322,0.220903,0.212166,0.197839,0.369092,0.008141,0.007626,0.011831,0.972402,0.928832,0.348632,0.360832,0.546099
11_2_2_2_Afearful_Vdisgust,11,male,2,2,2,11_06_02_02_02,11_07_02_02_02,neutral,neutral,0,0.668277,0.326951,0.00345,0.001322,0.233118,0.25936,0.263729,0.243794,0.008141,0.007626,0.011831,0.972402,0.928832,0.474573,0.318763,0.574056
11_2_2_2_Afearful_Vfearful,11,male,2,2,2,11_06_02_02_02,11_06_02_02_02,neutral,neutral,0,0.668277,0.326951,0.00345,0.001322,0.207454,0.223718,0.281928,0.2869,0.008141,0.007626,0.011831,0.972402,0.928832,0.42757,0.366298,0.574233
11_2_2_2_Afearful_Vhappy,11,male,2,2,2,11_06_02_02_02,11_03_02_02_02,neutral,happy,1,0.668277,0.326951,0.00345,0.001322,0.474213,0.214023,0.161996,0.149768,0.008141,0.007626,0.011831,0.972402,0.928832,0.597039,0.161218,0.562363
11_2_2_2_Afearful_Vsad,11,male,2,2,2,11_06_02_02_02,11_04_02_02_02,neutral,sad,1,0.668277,0.326951,0.00345,0.001322,0.166968,0.293765,0.380852,0.158415,0.008141,0.007626,0.011831,0.972402,0.928832,0.58183,0.369142,0.626601
11_2_2_2_Afearful_Vsurprised,11,male,2,2,2,11_06_02_02_02,11_08_02_02_02,neutral,neutral,0,0.668277,0.326951,0.00345,0.001322,0.19307,0.221596,0.325275,0.260058,0.008141,0.007626,0.011831,0.972402,0.928832,0.456206,0.382645,0.589228
11_2_2_2_Ahappy_Vangry,11,male,2,2,2,11_03_02_02_02,11_05_02_02_02,happy,angry,1,0.086989,0.909695,0.000109,0.003207,0.183052,0.254886,0.207885,0.354176,0.008141,0.007626,0.011831,0.972402,0.932138,0.362355,0.422271,0.572255
